-1.836	4.684
1.036	2.375
2.424	1.363
0.959	-0.378
-0.316	-0.621
0.429	1.774
-1.036	3.213
1.878	-1.395
0.941	0.364
0.787	0.881
-0.876	-1.817
0.320	2.190
-0.558	0.414
-0.311	3.704
-0.570	0.447
-1.026	1.579
-0.909	-0.616
-0.210	0.116
-1.699	-0.653
0.608	1.555
-0.118	2.841
0.699	0.160
0.270	1.617
0.494	0.287
-1.483	1.144
-1.020	2.692
-0.447	1.170
0.110	-0.466
1.129	-0.212
-0.290	0.760
1.262	0.729
0.475	-0.224
1.174	1.255
0.127	2.791
-0.657	0.645
-1.481	0.711
0.155	-2.113
0.819	-0.095
-0.293	-0.970
-0.541	0.454
-0.309	1.743
-1.097	3.154
-0.493	3.543
-0.181	0.835
0.046	0.547
-0.064	2.156
0.611	1.693
0.109	2.082
1.814	2.101
0.312	-1.093
1.804	1.764
-0.723	0.871
0.527	-0.075
-0.260	0.019
0.600	2.812
0.594	-0.145
-2.186	-0.749
-1.327	1.304
-1.441	3.844
0.402	1.036
1.470	1.436
-0.327	-0.327
0.812	3.368
0.546	1.177
-1.052	1.750
0.397	-0.346
-0.752	2.208
1.516	1.550
-0.033	-0.635
1.636	1.056
-0.425	0.363
0.589	1.154
-0.063	0.646
-2.022	0.731
-0.982	-0.461
0.613	0.543
-0.055	2.084
-1.119	3.467
-0.626	-0.641
0.250	4.362
-0.993	3.158
0.975	1.238
-0.641	0.574
1.809	0.012
-1.080	2.178
0.199	0.018
-1.521	0.347
-0.724	2.250
-0.593	1.617
0.401	2.268
0.942	1.714
0.300	0.433
-0.373	0.273
0.815	2.126
0.799	0.051
0.120	2.678
0.571	2.118
0.413	1.407
-0.987	1.005
0.760	1.517
-0.657	5.987
-0.604	0.841
0.177	-1.201
-0.308	3.708
-0.132	1.862
0.595	0.084
1.047	4.701
-0.198	1.779
0.328	1.416
-0.238	-0.100
0.230	-0.506
0.440	-1.501
-0.617	0.402
0.275	-0.489
0.601	1.916
0.092	0.551
1.730	3.502
-0.609	3.136
-0.737	1.232
-1.750	0.600
0.910	2.629
0.867	-0.621
-0.080	1.953
0.898	0.054
0.184	0.434
0.291	0.050
0.113	1.814
0.440	-0.100
3.873	8.045
7.106	3.596
5.153	3.747
6.723	8.052
5.296	10.770
6.539	4.907
0.871	4.571
6.932	7.154
9.707	9.033
8.079	8.738
7.822	6.764
5.521	4.206
6.362	7.781
6.488	5.776
6.193	9.895
4.339	2.017
5.295	6.399
5.650	9.648
5.039	4.600
7.674	4.233
11.077	3.359
3.353	5.212
6.257	5.433
3.115	6.387
8.605	3.502
8.820	6.233
2.675	4.292
9.887	4.957
3.831	3.629
6.454	5.201
8.198	16.097
6.294	15.638
10.591	9.244
11.505	8.227
6.277	2.385
2.186	4.347
5.270	4.248
4.304	7.514
4.470	7.366
3.745	6.307
6.156	5.038
10.213	3.381
4.568	6.015
5.439	9.222
8.333	7.209
8.426	6.512
6.971	7.860
8.052	7.652
7.741	1.428
5.236	6.053
6.858	4.795
5.402	0.247
4.200	2.242
7.269	5.095
6.135	8.335
5.626	5.351
6.583	6.742
7.975	3.460
6.786	-0.102
6.389	6.266
6.560	3.310
6.102	9.317
4.451	10.908
7.574	4.949
8.818	9.374
4.932	8.697
9.856	1.998
5.648	5.906
5.512	6.739
4.205	7.479
4.415	7.914
4.094	7.907
6.708	7.919
9.194	5.116
7.055	7.073
7.708	-0.372
8.684	2.695
1.001	9.400
5.665	4.131
6.706	6.926
7.435	10.266
3.390	3.486
3.988	3.287
7.581	4.606
5.767	7.247
7.106	5.421
4.079	3.234
2.732	1.551
7.522	4.953
8.387	5.375
9.264	4.486
2.936	5.259
3.326	2.902
3.052	7.553
5.917	-0.151
4.769	6.409
8.628	7.892
3.090	3.599
2.515	5.839
6.411	6.825
8.386	4.262
4.394	5.961
3.469	7.166
5.701	3.349
2.727	8.362
6.035	9.096
7.657	6.908
6.435	6.043
2.182	2.706
4.926	7.400
5.396	2.561
9.627	10.499
7.830	7.489
5.886	6.749
8.619	4.887
3.911	-0.156
5.303	2.618
8.825	7.033
9.005	12.823
7.461	8.094
6.982	6.876
4.828	4.467
7.490	6.346
4.344	8.722
7.149	5.282
6.564	11.351
8.279	2.549
5.148	4.936
7.272	6.148
7.586	0.473
4.203	7.599
6.312	6.220
9.195	6.228
6.225	8.248
5.383	8.952
6.913	8.269
5.450	4.674
6.886	5.868
5.730	7.000
5.963	2.445
6.922	3.070
8.725	4.792
6.904	6.220
9.297	11.066
1.943	8.255
5.101	4.748
6.472	4.221
4.330	10.338
3.448	13.732
7.234	6.474
7.225	4.646
6.579	2.004
6.791	8.758
4.259	6.819
5.005	9.296
5.787	3.430
4.624	6.680
6.664	4.150
10.730	9.606
5.036	4.441
7.295	5.753
3.931	5.016
8.679	8.811
4.062	7.212
6.417	3.160
4.763	4.210
7.024	3.042
6.023	7.430
5.912	6.939
11.898	1.374
4.740	0.607
5.906	5.886
11.366	7.972
3.707	6.477
7.106	1.633
3.847	1.611
8.061	8.452
6.655	5.589
7.304	4.908
5.442	9.723
6.490	3.747
8.945	6.383
1.450	7.182
2.733	8.319
6.831	3.584
4.690	7.011
5.407	13.774
3.006	1.721
4.190	7.227
5.192	5.350
4.548	3.661
4.267	3.647
5.156	7.408
4.115	12.550
8.684	3.755
4.023	7.530
9.636	4.419
5.251	11.591
3.097	7.541
4.763	5.610
7.869	7.753
8.112	5.984
6.320	9.132
6.575	5.475
7.266	2.828
3.082	6.697
4.837	10.415
2.340	2.615
5.102	5.315
7.899	8.842
7.435	0.569
10.576	7.769
6.333	8.130
1.687	6.604
9.379	3.821
8.565	5.980
4.835	6.264
6.445	8.645
7.559	7.877
6.769	5.009
7.393	10.582
5.775	5.856
5.922	3.701
6.176	4.760
4.421	8.429
8.846	6.552
6.013	8.514
7.373	6.196
4.290	13.034
3.850	1.289
5.818	4.824
5.494	5.762
8.390	6.252
7.212	10.119
7.081	6.621
3.110	5.675
4.065	6.194
6.404	8.126
5.304	4.050
8.580	7.275
8.682	1.573
4.838	5.777
7.750	3.336
8.791	4.153
6.642	6.799
9.247	2.818
8.125	3.203
6.428	1.713
7.754	-0.303
6.389	5.571
5.170	9.289
6.717	5.485
6.072	5.338
5.271	3.039
9.542	10.478
6.443	5.295
11.461	9.660
5.408	7.024
7.129	5.256
9.165	9.061
11.458	8.779
6.607	5.685
4.419	9.666
7.607	11.038
3.360	5.814
5.452	5.277
6.544	7.144
8.979	6.995
8.874	8.284
5.945	5.277
7.848	8.023
5.357	8.966
7.322	6.502
9.831	6.434
6.314	2.452
5.399	2.683
5.000	1.866
7.433	2.481
8.675	5.561
10.251	1.432
6.108	12.353
6.326	8.091
4.735	0.152
9.224	2.734
5.849	5.697
5.054	1.155
10.368	4.699
7.620	9.086
7.433	5.536
3.989	5.810
6.868	3.167
7.040	4.428
3.816	2.177
5.548	7.030
5.190	4.721
7.056	8.216
3.986	9.499
8.178	9.047
9.570	5.901
5.392	4.575
5.983	2.538
7.013	6.335
8.407	8.714
7.044	5.036
6.794	5.510
5.034	7.743
5.537	8.444
7.227	1.992
9.366	6.566
7.137	6.554
3.588	5.573
6.866	8.525
5.816	4.970
5.512	3.663
5.562	6.781
4.240	7.301
5.358	5.385
4.431	8.252
5.270	1.706
6.235	2.960
6.349	-2.689
5.569	7.475
5.695	3.197
6.067	5.284
6.917	8.855
8.563	6.144
7.240	4.754
5.427	3.600
7.196	5.320
5.509	7.705
2.439	1.711
1.306	5.807
2.573	8.213
5.526	1.982
4.761	7.893
4.560	7.932
6.081	3.505
4.682	1.745
4.739	7.225
7.219	8.286
7.565	7.637
10.873	8.158
6.605	2.656
6.117	7.651
4.852	4.359
5.610	4.412
5.899	1.599
2.488	9.112
5.485	6.495
7.499	8.839
4.858	10.274
6.988	2.783
7.983	7.819
8.154	5.964
7.554	8.586
1.480	9.133
4.871	8.321
7.803	3.687
6.789	5.642
6.010	6.747
6.874	14.934
8.260	9.469
6.308	12.564
4.483	7.172
5.640	6.599
5.584	7.734
7.793	4.507
6.825	9.512
7.095	5.554
6.296	2.115
5.275	8.463
6.122	1.564
6.433	0.784
3.204	6.816
6.358	3.310
7.855	3.424
5.780	5.542
9.145	4.617
7.121	5.370
5.159	6.770
5.692	2.695
5.450	2.537
6.482	0.062
7.509	4.896
5.416	7.879
6.917	4.014
9.511	7.418
7.863	7.528
7.651	8.802
4.370	8.798
4.932	4.052
6.485	3.576
5.799	6.137
2.750	4.120
2.971	10.109
8.052	9.903
4.484	6.269
10.157	4.792
1.556	7.445
6.898	4.144
6.001	5.646
4.488	4.500
6.809	6.299
4.412	9.191
7.720	8.100
6.134	9.235
2.721	3.413
1.151	6.509
5.432	3.219
8.292	7.088
6.362	6.921
6.109	9.667
7.376	9.109
3.213	7.848
8.851	4.571
4.212	4.654
6.076	0.197
5.273	4.732
6.299	1.613
2.111	8.630
9.048	8.551
7.092	6.391
10.020	4.930
8.833	6.405
6.023	10.540
4.122	9.816
2.522	4.732
6.034	6.476
6.438	2.831
8.092	7.133
4.098	8.090
7.590	8.546
6.143	1.669
4.453	7.427
7.548	3.556
6.531	4.935
5.530	8.229
9.755	6.843
7.218	5.537
5.779	7.716
6.555	10.623
6.174	4.236
6.347	2.181
6.907	2.713
4.793	3.329
4.406	4.102
6.721	7.631
9.770	0.101
5.386	6.667
3.975	3.798
5.523	9.110
5.032	3.580
5.345	6.021
6.951	3.348
5.740	4.072
4.811	5.264
5.112	5.353
3.355	4.516
4.281	9.191
3.174	7.556
4.968	11.247
3.830	5.216
4.586	9.017
5.397	0.062
3.599	7.806
5.961	7.051
6.681	4.942
4.074	7.967
8.228	8.482
2.828	8.923
5.216	7.187
3.031	7.700
5.311	4.094
3.352	2.902
4.850	5.243
4.519	6.528
3.630	8.690
1.870	3.764
7.130	4.616
10.000	14.413
10.447	4.239
5.016	11.431
5.908	8.719
5.069	4.422
6.152	5.699
4.162	5.391
2.161	7.339
5.927	9.863
3.550	1.368
2.195	11.724
10.748	8.200
5.533	4.447
6.808	5.644
8.385	6.847
2.630	6.838
6.826	9.396
7.003	9.083
6.166	4.985
6.316	5.633
4.944	8.075
10.170	14.673
11.607	14.770
9.029	8.741
10.667	15.879
10.408	17.214
11.968	12.098
8.097	11.597
10.001	16.389
10.076	11.629
6.688	11.245
11.765	16.764
13.973	13.537
9.672	17.784
10.406	12.110
9.343	13.626
10.544	15.540
9.463	16.228
9.856	16.046
12.288	15.428
8.802	14.486
9.186	13.705
9.893	16.074
9.813	14.135
12.035	15.943
12.873	17.432
8.617	9.970
9.093	19.035
10.736	13.587
9.462	17.944
12.818	18.469
12.313	11.715
10.791	15.396
10.797	22.751
9.521	14.520
11.080	16.087
11.594	15.740
10.200	17.835
12.727	17.438
10.948	12.884
9.844	14.019
10.525	15.767
11.551	14.869
9.437	20.668
9.879	15.981
13.356	15.978
9.330	13.127
11.338	12.076
11.157	16.776
12.247	14.559
10.744	16.452
6.514	13.141
8.794	17.003
10.724	10.945
10.365	18.503
12.775	16.893
11.989	15.246
10.703	12.404
10.117	14.111
7.810	15.569
12.635	17.701
10.190	12.689
7.814	17.896
10.613	21.190
10.146	13.892
9.193	16.048
10.697	13.530
8.999	11.161
8.094	18.288
7.519	16.552
9.485	13.858
9.113	15.254
10.622	14.486
7.875	11.731
9.706	8.555
7.871	14.894
12.559	13.966
9.835	13.711
11.734	13.108
10.700	10.937
11.285	13.833
8.368	15.361
11.778	12.626
12.054	16.007
7.063	14.390
9.750	14.773
9.078	11.804
10.221	13.291
8.798	15.917
10.395	13.234
10.844	15.361
10.346	19.423
9.833	16.778
8.177	17.320
10.081	20.278
9.263	17.628
8.191	15.889
9.920	19.363
9.703	12.977
10.272	13.475
11.403	19.513
10.815	16.016
11.847	14.906
8.969	16.024
8.777	14.409
9.866	14.347
11.956	14.135
11.844	13.761
9.822	12.890
9.156	14.866
7.849	13.715
10.950	18.224
10.032	15.527
8.334	17.284
9.527	14.687
7.413	14.818
10.608	17.814
9.754	18.284
12.307	15.074
8.077	18.784
11.373	16.064
10.203	15.824
10.117	19.901
11.014	18.434
11.688	17.029
8.485	15.899
11.865	13.796
8.289	14.742
8.481	19.074
9.049	10.480
11.042	13.576
8.487	14.578
10.473	15.332
10.582	11.011
10.218	16.183
10.784	16.632
8.341	12.898
11.425	14.420
10.161	12.286
11.032	18.633
8.609	15.835
10.074	14.439
11.241	12.931
11.434	15.221
9.881	18.766
7.379	15.615
8.449	15.790
10.309	12.316
11.123	15.371
10.655	16.736
9.134	11.911
13.174	17.523
10.102	20.513
11.224	11.516
9.412	10.379
8.423	14.838
10.969	16.697
11.467	14.817
12.577	14.646
9.252	15.015
7.698	12.619
12.287	11.324
10.374	18.536
8.406	15.654
9.209	12.344
8.856	17.406
11.642	12.099
10.837	14.728
10.343	16.656
10.340	13.120
8.838	14.219
11.404	15.066
10.490	19.366
9.631	16.026
9.739	14.107
9.856	14.496
8.746	14.373
11.048	17.922
11.969	14.364
13.499	13.230
10.713	15.538
8.837	14.788
10.284	16.774
8.576	17.145
9.133	17.431
9.068	16.447
8.822	16.414
10.535	19.256
8.423	12.406
10.944	14.223
11.125	11.210
11.467	17.056
9.971	15.048
10.875	14.331
12.550	11.152
10.075	15.410
9.748	14.419
12.507	11.971
6.452	12.412
9.354	13.296
13.437	14.440
9.333	11.313
9.208	14.593
8.266	16.377
11.121	14.158
7.016	13.439
8.869	15.680
10.802	17.462
9.998	14.001
10.882	13.956
10.179	11.789
10.963	12.814
8.179	16.355
10.308	14.746
7.785	16.710
11.108	16.498
9.561	15.840
10.927	16.714
9.240	18.407
10.465	16.290
11.491	15.953
7.200	14.904
7.359	12.222
7.409	13.871
11.200	15.729
10.573	12.515
9.007	16.047
12.120	15.721
10.195	15.224
7.756	15.674
8.559	15.053
8.041	14.951
11.350	14.980
9.150	17.078
8.343	14.798
9.184	9.094
8.817	13.913
11.206	15.438
10.675	17.146
10.428	18.086
10.588	12.895
10.061	16.701
8.658	15.532
10.766	14.534
8.839	15.055
8.484	14.937
8.481	15.314
11.230	15.531
11.387	13.498
7.513	12.663
9.791	17.160
10.356	14.509
9.137	18.163
11.076	12.933
10.360	13.671
9.784	18.178
9.212	18.148
10.957	12.699
11.201	15.462
10.664	17.999
9.661	17.980
11.302	12.127
8.717	18.619
10.204	16.479
11.975	15.508
9.732	14.496
8.807	12.840
12.748	15.212
9.651	14.426
10.625	20.166
8.864	15.425
10.407	14.612
10.660	14.969
10.006	13.630
10.461	19.633
11.704	16.424
8.014	15.167
10.291	17.512
7.184	14.926
10.040	14.781
12.730	13.755
11.331	13.624
9.990	18.588
9.522	16.718
10.747	15.194
11.495	18.811
10.021	15.053
12.284	15.649
8.846	11.825
7.175	16.063
8.942	11.764
9.718	12.790
9.473	17.123
8.802	15.785
11.891	13.050
7.714	14.110
9.304	15.573
8.629	15.492
9.330	11.173
9.058	12.304
10.677	11.036
8.528	14.838
8.839	11.151
10.143	16.569
11.533	12.752
7.377	12.526
12.545	19.004
8.758	19.835
10.916	13.168
11.484	14.917
11.871	19.389
9.268	13.792
10.034	18.840
9.770	16.833
9.143	15.124
10.384	14.210
10.507	18.786
9.502	16.590
10.187	13.585
13.781	15.878
9.989	13.037
11.005	15.333
9.346	18.425
9.253	16.189
9.511	13.301
10.798	15.778
8.866	13.440
7.380	19.515
10.075	10.989
9.383	13.525
10.396	16.725
10.120	13.166
11.031	15.040
11.274	16.464
8.125	17.812
7.844	12.927
10.711	14.620
10.433	13.945
8.672	14.745
11.750	15.826
10.047	13.617
10.175	16.789
10.387	15.954
11.067	13.944
12.156	15.617
9.630	17.201
7.552	17.221
11.433	16.494
8.688	14.855
11.759	13.613
9.166	15.501
12.109	13.958
8.860	14.257
8.427	17.068
11.353	18.236
8.072	16.332
10.962	19.591
10.619	11.580
9.797	15.051
9.517	15.213
12.910	18.610
9.470	16.121
9.731	14.276
8.672	16.239
8.850	16.437
9.175	15.408
12.418	10.466
9.448	17.288
9.024	7.193
9.366	15.245
11.010	11.531
8.139	14.206
10.887	18.127
8.117	13.852
9.815	19.287
7.416	16.741
10.758	14.449
10.980	12.980
9.028	13.891
10.449	15.837
10.230	9.699
11.639	16.375
10.182	15.625
11.470	16.831
9.835	19.578
9.083	14.276
9.946	12.807
9.718	17.638
11.247	17.000
9.921	14.680
8.810	13.673
9.781	15.557
11.681	12.474
9.413	15.148
9.069	13.574
11.392	13.168
10.143	17.164
9.487	15.068
8.955	18.021
7.907	12.571
10.217	15.537
9.552	12.661
10.451	16.383
7.940	17.918
11.869	17.289
10.689	10.270
7.784	16.524
11.495	15.019
9.169	15.747
10.427	13.776
10.310	11.308
8.758	16.996
5.953	13.866
10.757	14.263
9.516	15.376
9.154	20.672
10.592	20.129
9.025	12.051
10.949	13.940
10.213	17.208
8.598	10.365
11.183	17.782
10.671	14.295
11.771	18.129
8.738	13.033
8.734	12.937
10.443	20.175
10.943	16.315
11.171	14.307
10.009	12.690
9.666	17.467
10.923	15.765
12.778	9.938
11.251	12.980
10.120	21.641
9.188	14.974
10.707	10.529
9.315	13.014
10.337	14.061
11.101	16.553
11.307	14.636
10.832	15.227
11.949	14.960
12.618	12.853
7.316	17.622
7.485	14.183
8.695	13.964
7.175	15.436
9.495	14.850
9.524	13.834
10.354	15.284
10.405	19.725
9.030	16.210
8.850	13.535
11.122	13.056
9.460	14.466
8.061	11.476
10.015	19.083
10.289	15.457
9.419	12.399
10.938	15.270
10.319	11.772
9.699	16.302
9.938	14.594
10.648	15.094
9.376	15.809
8.508	16.909
9.780	13.189
10.183	11.720
10.720	14.768
9.957	13.160
9.353	15.950
10.843	10.853
9.839	16.920
11.141	15.685
9.873	12.514
9.991	14.291
9.870	16.874
8.697	20.426
8.689	14.215
8.641	18.090
12.524	13.076
9.717	15.463
11.330	14.536
10.494	15.761
12.629	13.886
11.311	11.822
8.265	14.395
9.537	15.983
11.261	13.868
10.408	14.588
13.203	15.899
9.932	16.206
7.805	13.360
10.628	14.400
8.710	16.947
10.070	15.740
11.525	11.986
10.436	18.461
10.424	13.621
9.721	13.438
